1.391726008189000073e-03,1.195493233593999992e-03,7.035629672555001116e-04,3.975223223015000298e-04,6.612087627365001961e-04,1.009356430956499968e-03,1.167187040282999895e-03,1.021490890959000052e-03,5.455341663310000512e-04,2.529654145205000254e-04,2.671737185590000057e-04,1.515751796966000324e-04,1.025892964712000100e-04,4.891638857820000951e-05,1.765606266435000197e-05,2.144709272750000144e-05,2.087589012283500110e-03,1.793239850391000097e-03,1.055344450883250167e-03,5.962834834522499905e-04,9.918131441047502942e-04,1.514034646434749953e-03,1.750780560424499734e-03,1.532236336438500077e-03,8.183012494965000768e-04,3.794481217807500382e-04,4.007605778385000357e-04,2.273627695449000486e-04,1.538839447068000149e-04,7.337458286730001765e-05,2.648409399652500295e-05,3.217063909124999877e-05,2.783452016378000146e-03,2.390986467187999984e-03,1.407125934511000223e-03,7.950446446030000596e-04,1.322417525473000392e-03,2.018712861912999937e-03,2.334374080565999789e-03,2.042981781918000103e-03,1.091068332662000102e-03,5.059308290410000509e-04,5.343474371180000114e-04,3.031503593932000648e-04,2.051785929424000199e-04,9.783277715640001902e-05,3.531212532870000394e-05,4.289418545500000288e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.896626512764248110e-04,2.736200751779774114e-03,1.518156061143224921e-03,5.559770981761499690e-04,2.809500756378329909e-04,7.905278188153499032e-04,1.279979995962937439e-03,1.319939408186174756e-03,1.049012652533474945e-03,4.138659753059999386e-04,2.194757313566999548e-04,1.609950084903299797e-04,1.020760135558800003e-04,5.650450909077450040e-05,2.461255522876499722e-05,2.288248696350749737e-05,1.484493976914637216e-03,4.104301127669660737e-03,2.277234091714837490e-03,8.339656472642249536e-04,4.214251134567494864e-04,1.185791728223024909e-03,1.919969993944406050e-03,1.979909112279262026e-03,1.573518978800212418e-03,6.207989629589999621e-04,3.292135970350499458e-04,2.414925127354949561e-04,1.531140203338200072e-04,8.475676363616175060e-05,3.691883284314749584e-05,3.432373044526124605e-05,1.979325302552849622e-03,5.472401503559548228e-03,3.036312122286449842e-03,1.111954196352299938e-03,5.619001512756659818e-04,1.581055637630699806e-03,2.559959991925874877e-03,2.639878816372349512e-03,2.098025305066949890e-03,8.277319506119998772e-04,4.389514627133999096e-04,3.219900169806599595e-04,2.041520271117600006e-04,1.130090181815490008e-04,4.922511045752999445e-05,4.576497392701499474e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.545059118499770770e-04,2.284761066450947779e-03,6.358926354900535163e-03,1.689497404993656323e-03,5.994239745837420200e-04,4.991760184386510434e-04,9.211792444359209915e-04,1.462721909164901943e-03,1.696542913378413153e-03,8.727272933979780128e-04,3.964708870873469965e-04,1.146870895175753540e-04,7.182773647053660262e-05,7.379812953976140513e-05,5.313685564819859651e-05,3.210935817686400273e-05,1.131758867774965670e-03,3.427141599676421669e-03,9.538389532350803612e-03,2.534246107490484377e-03,8.991359618756130300e-04,7.487640276579765651e-04,1.381768866653881487e-03,2.194082863747353132e-03,2.544814370067619621e-03,1.309090940096967019e-03,5.947063306310204677e-04,1.720306342763630310e-04,1.077416047058049039e-04,1.106971943096421077e-04,7.970528347229789137e-05,4.816403726529600070e-05,1.509011823699954154e-03,4.569522132901895559e-03,1.271785270980107033e-02,3.378994809987312647e-03,1.198847949167484040e-03,9.983520368773020869e-04,1.842358488871841983e-03,2.925443818329803887e-03,3.393085826756826306e-03,1.745454586795956026e-03,7.929417741746939930e-04,2.293741790351507080e-04,1.436554729410732052e-04,1.475962590795228103e-04,1.062737112963971930e-04,6.421871635372800545e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.421494915131569966e-04,1.505600342618053670e-03,4.614802164614596573e-03,1.223627683779078025e-02,3.809509187283071849e-03,1.774756087548034307e-03,1.275030760584671980e-03,2.040883576904308459e-03,2.714095513448455763e-03,2.606262501999018991e-03,1.411679637032710538e-03,3.502702359561950317e-04,1.588717027893176716e-04,9.816788501457210890e-05,4.814260511150152914e-05,3.964330223528219087e-05,1.113224237269735441e-03,2.258400513927080397e-03,6.922203246921894426e-03,1.835441525668617124e-02,5.714263780924607773e-03,2.662134131322051352e-03,1.912546140877007970e-03,3.061325365356462689e-03,4.071143270172683862e-03,3.909393752998528704e-03,2.117519455549065916e-03,5.254053539342925204e-04,2.383075541839765074e-04,1.472518275218581566e-04,7.221390766725229371e-05,5.946495335292328291e-05,1.484298983026313993e-03,3.011200685236107340e-03,9.229604329229193146e-03,2.447255367558156050e-02,7.619018374566143698e-03,3.549512175096068613e-03,2.550061521169343960e-03,4.081767153808616919e-03,5.428191026896911527e-03,5.212525003998037983e-03,2.823359274065421077e-03,7.005404719123900633e-04,3.177434055786353432e-04,1.963357700291442178e-04,9.628521022300305827e-05,7.928660447056438173e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.866659912256184335e-03,1.430161137948079931e-03,2.000073452623976275e-03,9.982635996283049235e-03,1.702689097116536626e-02,7.906505903950342834e-03,4.524605234593735183e-03,3.549820550068671140e-03,3.262104787224248074e-03,4.114972771225328119e-03,2.779202477322535812e-03,7.885833900054928887e-04,2.121931839410559964e-04,6.788127352651579136e-05,5.645863430903217284e-05,5.444000280573731214e-05,2.799989868384276503e-03,2.145241706922119788e-03,3.000110178935964413e-03,1.497395399442457385e-02,2.554033645674804939e-02,1.185975885592551425e-02,6.786907851890603208e-03,5.324730825103006493e-03,4.893157180836372327e-03,6.172459156837992178e-03,4.168803715983803934e-03,1.182875085008239279e-03,3.182897759115839811e-04,1.018219102897736938e-04,8.468795146354825927e-05,8.166000420860597159e-05,3.733319824512368670e-03,2.860322275896159862e-03,4.000146905247952550e-03,1.996527199256609847e-02,3.405378194233073252e-02,1.581301180790068567e-02,9.049210469187470365e-03,7.099641100137342280e-03,6.524209574448496148e-03,8.229945542450656237e-03,5.558404954645071623e-03,1.577166780010985777e-03,4.243863678821119929e-04,1.357625470530315827e-04,1.129172686180643457e-04,1.088800056114746243e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.207630168624559200e-03,3.015832360260979877e-03,1.921719899427808175e-03,5.721116302520904209e-03,1.376510166584090679e-02,2.161943679108417962e-02,1.130591971712839421e-02,7.499316995037866133e-03,5.773005615396262918e-03,4.959463676051568785e-03,5.132818639354710596e-03,1.465810062703983615e-03,6.802906346236501332e-04,2.161542178449953836e-04,4.568036999857468260e-05,9.275818036383605782e-05,9.311445252936839667e-03,4.523748540391469598e-03,2.882579849141712371e-03,8.581674453781357181e-03,2.064765249876136105e-02,3.242915518662627117e-02,1.695887957569259044e-02,1.124897549255679877e-02,8.659508423094394378e-03,7.439195514077352744e-03,7.699227959032065895e-03,2.198715094055975205e-03,1.020435951935475200e-03,3.242313267674930754e-04,6.852055499786202728e-05,1.391372705457541003e-04,1.241526033724911840e-02,6.031664720521959754e-03,3.843439798855616350e-03,1.144223260504180842e-02,2.753020333168181358e-02,4.323887358216835924e-02,2.261183943425678841e-02,1.499863399007573227e-02,1.154601123079252584e-02,9.918927352103137571e-03,1.026563727870942119e-02,2.931620125407967230e-03,1.360581269247300266e-03,4.323084356899907672e-04,9.136073999714936519e-05,1.855163607276721156e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.130264090639201788e-03,1.036551653908941023e-02,7.773203683115808942e-03,4.029141117697749956e-03,9.232332926085603381e-03,1.549129403153966592e-02,2.260042786675934071e-02,1.408672281768913979e-02,9.552399776345364343e-03,6.785702631977591145e-03,5.206603995978498212e-03,1.458297626632155779e-03,1.168253724149863294e-03,3.086810923702429594e-04,1.577573338573977151e-04,9.942658490131976723e-05,1.369539613595880181e-02,1.554827480863411535e-02,1.165980552467371298e-02,6.043711676546624501e-03,1.384849938912840507e-02,2.323694104730950061e-02,3.390064180013901279e-02,2.113008422653370882e-02,1.432859966451804565e-02,1.017855394796638585e-02,7.809905993967747317e-03,2.187446439948233668e-03,1.752380586224794833e-03,4.630216385553644390e-04,2.366360007860965863e-04,1.491398773519796508e-04,1.826052818127840358e-02,2.073103307817882046e-02,1.554640736623161788e-02,8.058282235395499912e-03,1.846466585217120676e-02,3.098258806307933183e-02,4.520085573351868141e-02,2.817344563537827959e-02,1.910479955269072869e-02,1.357140526395518229e-02,1.041320799195699642e-02,2.916595253264311557e-03,2.336507448299726588e-03,6.173621847404859187e-04,3.155146677147954303e-04,1.988531698026395345e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.030006096150986455e-02,1.575151677239162995e-02,1.394882697638684735e-02,9.576218310827576408e-03,7.731323655553498653e-03,1.327673401134057095e-02,1.671755332075469669e-02,2.601129817245254397e-02,1.650855384401959947e-02,9.780461722988912504e-03,6.685742087009939778e-03,9.293140067271696975e-04,1.114743462637176902e-03,7.044410038900679417e-04,3.076603582582086542e-04,1.077027172704389188e-04,1.545009144226479683e-02,2.362727515858744493e-02,2.092324046458027276e-02,1.436432746624136461e-02,1.159698548333024798e-02,1.991510101701085556e-02,2.507632998113204503e-02,3.901694725867881769e-02,2.476283076602939920e-02,1.467069258448336876e-02,1.002861313051491010e-02,1.393971010090754546e-03,1.672115193955765354e-03,1.056661505835101858e-03,4.614905373873129813e-04,1.615540759056583917e-04,2.060012192301972911e-02,3.150303354478325990e-02,2.789765395277369470e-02,1.915243662165515282e-02,1.546264731110699731e-02,2.655346802268114190e-02,3.343510664150939338e-02,5.202259634490508794e-02,3.301710768803919893e-02,1.956092344597782501e-02,1.337148417401987956e-02,1.858628013454339395e-03,2.229486925274353805e-03,1.408882007780135883e-03,6.153207165164173084e-04,2.154054345408778375e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.876819242210144484e-03,1.418134411022941611e-02,1.811251579359391198e-02,1.448648945570289552e-02,1.163834181838666222e-02,1.319717928578515928e-02,1.708920507280816195e-02,1.863738733010380719e-02,2.548163469230126793e-02,1.466639993509346630e-02,9.147970826206806155e-03,6.299276987410023024e-04,9.227873913595051325e-04,8.598641606130859880e-04,3.495909906989296228e-04,2.341101335411129481e-04,1.181522886331521673e-02,2.127201616534412504e-02,2.716877369039086970e-02,2.172973418355434241e-02,1.745751272757999420e-02,1.979576892867773719e-02,2.563380760921224466e-02,2.795608099515570905e-02,3.822245203845189843e-02,2.199959990264020032e-02,1.372195623931020923e-02,9.448915481115034536e-04,1.384181087039257699e-03,1.289796240919629036e-03,5.243864860483944072e-04,3.511652003116694492e-04,1.575363848442028897e-02,2.836268822045883223e-02,3.622503158718782396e-02,2.897297891140579104e-02,2.327668363677332444e-02,2.639435857157031856e-02,3.417841014561632390e-02,3.727477466020761437e-02,5.096326938460253586e-02,2.933279987018693261e-02,1.829594165241361231e-02,1.259855397482004605e-03,1.845574782719010265e-03,1.719728321226171976e-03,6.991819813978592457e-04,4.682202670822258961e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.798971312716515843e-03,9.574503582956797251e-03,1.385076954254243695e-02,1.943242375641076464e-02,1.440369744751250972e-02,1.258242273573423504e-02,1.331670178603373833e-02,1.538276379173083436e-02,1.577018765461916938e-02,2.025124621571620584e-02,1.062110608863877162e-02,1.287451619252945149e-03,6.277161485866954160e-04,4.156156496601195755e-04,3.519903285475747216e-04,5.097631861441331933e-04,7.198456969074774198e-03,1.436175537443519501e-02,2.077615431381365368e-02,2.914863563461614696e-02,2.160554617126876631e-02,1.887363410360135343e-02,1.997505267905060750e-02,2.307414568759625154e-02,2.365528148192875407e-02,3.037686932357430702e-02,1.593165913295815916e-02,1.931177428879417724e-03,9.415742228800431241e-04,6.234234744901793633e-04,5.279854928213620823e-04,7.646447792161997900e-04,9.597942625433031685e-03,1.914900716591359450e-02,2.770153908508487389e-02,3.886484751282152927e-02,2.880739489502501943e-02,2.516484547146847009e-02,2.663340357206747666e-02,3.076552758346166871e-02,3.154037530923833876e-02,4.050249243143241168e-02,2.124221217727754324e-02,2.574903238505890299e-03,1.255432297173390832e-03,8.312312993202391510e-04,7.039806570951494431e-04,1.019526372288266387e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
