DAY,GAMA_F1,GAMA_F2,GAMA_F3,GAMA_F4,GAMA_F5,GAMA_F6,GAMA_F7,GAMA_F8,GAMA_F9,GAMA_F10,GAMA_F11,GAMA_F12,GAMA_F13,GAMA_F14,GAMA_F15,GAMA_F16,xI_F1,xI_F2,xI_F3,xI_F4,xI_F5,xI_F6,xI_F7,xI_F8,xI_F9,xI_F10,xI_F11,xI_F12,xI_F13,xI_F14,xI_F15,xI_F16,xA_F1,xA_F2,xA_F3,xA_F4,xA_F5,xA_F6,xA_F-,xA_F8,xA_F9,xA_F10,xA_F11,xA_F12,xA_F13,xA_F14,xA_F15,xA_F16,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX,BETA_MATRIX
1.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11034031920025905,0.04676870794757969,0.021208041285910507,0.013419593120961724,0.01749488408767686,0.030383584768380767,0.04490350199552818,0.04199235162038439,0.021127023815881954,0.013691082745499026,0.014310556986680066,0.011295476847311027,0.007372288551523318,0.005773744957753043,0.0031377618179222713,0.0016499680997988334
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043065068885070446,0.23438190559540625,0.053265371830843684,0.015101222771682804,0.008437427695660665,0.0221605201095233,0.038846739417051,0.0465138167107159,0.03682132394454446,0.015133212127103807,0.010515235570172981,0.008594460914267089,0.007419372125981476,0.005277349852077006,0.0022285637815753837,0.0016972293051669704
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01546367178773862,0.09581972110584562,0.4202479331176234,0.0493816320207277,0.017620277253871254,0.015274411973646705,0.027282495703580645,0.044124045479384824,0.053157399192336585,0.028653859550161247,0.016205093458884646,0.008435372789598458,0.005303611688155895,0.005016654614761973,0.0032052264127791883,0.0026622177620120348
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01579328578463635,0.03931585530848074,0.2789371892581028,1.0098956866705135,0.14547523876540464,0.07128749084541322,0.05790696914762632,0.08112761501227676,0.10232865955419117,0.09176213095041456,0.04853855338555998,0.02153889261263408,0.008644819738429796,0.006170922355073425,0.003021320985634239,0.0019432694955419585
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03752136933372511,0.030630675216170224,0.047138290084567214,0.3780438048810212,0.6082601009435792,0.2489738607917081,0.16373448245666564,0.1486823447485241,0.13074309966238482,0.15418778137825798,0.10544416454093636,0.05899169640115432,0.017321901466495437,0.007556689038912494,0.0071193885236602574,0.005723337808703059
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12554600138333052,0.07440798227800932,0.04547000128332801,0.19109877730118438,0.4384286089964778,0.7395447412409089,0.3745106004194039,0.28875274176476445,0.2444324125157176,0.2063165049565851,0.19615901053441295,0.10788820449859825,0.03514512638900104,0.012012875214109906,0.005834658739962848,0.004036718446077325
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21580942846264103,0.29122449052675786,0.2220435813136403,0.16083036833447387,0.31250163213782145,0.5195406671318972,0.8570915249367366,0.5338731246263018,0.41410310537703154,0.3228288719327154,0.25134575863030895,0.1707877123035264,0.06768352523861573,0.027729220821411715,0.012622172991277165,0.011769825521842676
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2934167514828978,0.4738634321272212,0.3956918088034663,0.3321500654865962,0.3103328952831834,0.5581926811659274,0.685419137082672,1.2119596489949624,0.79805975855649,0.5173342533615081,0.3759695675849836,0.20432468430111586,0.11060852631158755,0.06416338189896229,0.032598282284522793,0.01300894693072232
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18978983765381613,0.4097117334640258,0.5582564855379617,0.6464534488119611,0.4785120704816359,0.6220710348643415,0.797241450667481,0.916497764562141,1.3910785381406277,0.8080526046769707,0.5744591137290151,0.2167792896036003,0.117837211729698,0.06477182199217907,0.04083422538955208,0.017805946671276718
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23234557740006642,0.35302199785459637,0.47277697656607537,1.0412516482672045,0.5624978593830433,0.5999724418422053,0.7219790734717839,0.8329765841492796,0.8934856638799673,1.2772642980664852,0.6784158154889158,0.31299597358689996,0.11546717118523117,0.05793418123339897,0.046518152952241494,0.04150291107233826
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20369285690407543,0.44862951062192097,0.6920075295218117,0.9475914252513097,0.677039702089139,0.8594131001811876,0.7699226700530591,0.7649673923813562,1.0091340738534176,1.1251642312061865,1.2795993675958681,0.5907941882339103,0.2060312688161284,0.08461373441811522,0.05301025026290796,0.04470062779475279
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38092568188956766,0.5228611917576622,0.5336815314149177,0.7077791266511622,0.5505367613585567,0.8690159093206562,0.8698404653710614,0.6937267838430456,0.7724570250965127,0.6787614880210444,0.8631994471955482,1.1348726663773834,0.3882758593020676,0.15310139876176515,0.0677462855724534,0.04549942993066156
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4286780843022415,0.4166575560670162,0.32546926031409706,0.4880564027321727,0.40672957546518207,0.5972568424289675,0.6870216404104207,0.7447468148818718,0.6076768437408712,0.5261739977514563,0.5284459708347473,0.6865595044676898,1.0238519068248146,0.36159020080514764,0.18024998810988163,0.07230824637024492
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4245889435670803,0.6687874947488448,0.5575584361417562,0.36832441575923264,0.42903359646398953,0.5467677806766743,0.7708423402343325,0.8155614836346384,0.8383773203094729,0.5020273298304265,0.54852306337179,0.6800511466953154,0.745983193165071,1.3930494686596526,0.35883617216210817,0.1422263069271475
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2165119588818759,0.6544362443324567,0.6457105177297814,0.695714889732164,0.3045820796578841,0.4705554530467013,0.46389672250734576,0.7937317454801832,1.106558749840867,0.8217869039261677,0.6567555107449276,0.55551444603961,0.96901078148251,0.950539749082348,1.3789074147023206,0.4368412212707183
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26330718299332745,0.35343070238434665,0.5259754114399877,0.4211996949461976,0.1732627560792548,0.1927822408631503,0.2932327816716278,0.368910680869699,0.43168317672967,0.5398908363839989,0.48095592870572346,0.2775527011241151,0.20820539365164478,0.2990607843346485,0.31379994983305914,0.4964989869622863
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.18126924692201818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05275825968023741,0.03912874404230017,0.020501803556563412,0.010173153495441935,0.014834079681544975,0.025913671605492065,0.04206897558590173,0.041646891846177606,0.017739686854229858,0.008401486178523852,0.00814476538548017,0.002279225213289732,0.0015792159900391166,0.0008160706189058501,0.0002973368919462763,0.0003441129325227652
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027588929491074467,0.09105382762770693,0.04165423333378174,0.01341867491724919,0.005111033113686916,0.017475505942559456,0.03871884323244264,0.04828285902997065,0.03562340826937388,0.011258759376962394,0.005911549161107189,0.0020142096080863767,0.001129845037923119,0.0008567480682883295,0.00033762820207629957,0.000283265827757768
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016020760953464653,0.053760327626413106,0.16863944971776101,0.03940882819642105,0.010305688364856503,0.007433818988546702,0.021548545582794957,0.04314216813085838,0.05106293067489577,0.022284364801091694,0.010032337038952777,0.0020948759471780204,0.0011287184191535794,0.0011245465187677617,0.0007414280881252664,0.00038481910066504656
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014229558198804587,0.030901605881767387,0.1044199968451392,0.33690933637203513,0.08562720135992694,0.03701301308104745,0.031139855923936966,0.05854397270136478,0.0874250803594943,0.07442206961168402,0.03865677938136315,0.008608004398370186,0.0024802897011547693,0.0023368928212464677,0.000892614347828074,0.00043268747325626714
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03143651798009656,0.022053233544116504,0.03375554899390637,0.19867262380243694,0.42472252496873286,0.16119489356341576,0.10022860742907544,0.08853682780191646,0.08649035478670081,0.1131197689077756,0.07567212082900295,0.019500510543194367,0.003924800764286884,0.001272665419080105,0.0010391583088439486,0.0008217091882039981
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11579170797417214,0.05392439021835173,0.028683065522983324,0.10451212972385283,0.2620709261536931,0.5354236490469975,0.24593984437980387,0.1728288408894367,0.14359480290699878,0.12717276076026857,0.13383236212174288,0.03244286760826214,0.01174152644427952,0.0024989914390403656,0.0005771884431238997,0.0011664640457131577
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19802709205257382,0.21256737567786255,0.1415836166124602,0.08093011137249012,0.19056255346537826,0.3302751758034617,0.6414181237963045,0.34241405633896305,0.2524673509417421,0.1914617208493949,0.15160046508893277,0.026733531958839044,0.01931194539729214,0.004104884185404149,0.001938849024813069,0.0015415681978850544
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25720672085076235,0.405571650248321,0.3366770230145489,0.23232924406565586,0.18890137567867127,0.3304849316163816,0.4271151866283862,0.9148795589960477,0.5033453756237438,0.31151950986750154,0.22950491952173216,0.019430088210025075,0.01983112599647284,0.01113155775059952,0.004743574269517397,0.0016568217265444485
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16496320512057583,0.35334734625837005,0.4887064162732633,0.3962022660995579,0.3130923850546253,0.37297858413482005,0.4955944775408211,0.5911684320041124,1.013876548428518,0.5094706054065546,0.34487610346090647,0.016521865185761417,0.02045520804858198,0.01838946611533671,0.008761461074689664,0.003895166044659414
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10808871067555638,0.2167015207285491,0.3689089573791322,0.5931283775910084,0.441763281464017,0.37556674131434054,0.4214414950891233,0.5102041939507396,0.569564510117162,0.9928193826834508,0.4370710598051003,0.04005647753286519,0.015994337025793472,0.00987686347443784,0.008782400754850674,0.012021750261960005
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16683963968000062,0.17924027737307788,0.3258923407480918,0.47030268941216313,0.5219500868380027,0.5832867552768791,0.47397736136047935,0.4593461364517667,0.6150854340633183,0.7017178790364638,0.9934915778706215,0.1460428519445092,0.03476231942783434,0.010487495870906752,0.009082093241437167,0.01506528179052461
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2316250851998305,0.2348460744678579,0.18238209186382023,0.2702971308244372,0.2599960758620678,0.32078352591831627,0.23570494314466056,0.09980542378979643,0.07523544924183449,0.13665737303987308,0.22748443526693612,0.6266144816249101,0.13099822402545735,0.031129807005034888,0.005102021938685861,0.011058093947224366
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3316111683690302,0.3079203539204707,0.22229647544177253,0.20133627102183374,0.16146782378624205,0.2291140884395435,0.28869860965705507,0.22070019435249844,0.13727001312484424,0.07839536373124102,0.1292721716023569,0.22121154028493825,0.7017239582908225,0.11067412135295439,0.02408722996371987,0.004414556941528697
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36913582391632305,0.5560630943603745,0.5105420589166592,0.31321411310597713,0.21540462913853353,0.2107132723735316,0.3348998508056607,0.4362004925980477,0.46117628473334776,0.13796752324111525,0.12884121228223483,0.15702373584791052,0.24941467923426583,1.0253097839595786,0.14722485850252337,0.016318347488543584
